Administrative,ProductRelated,ProductRelated_Duration,SpecialDay,Weekend,Revenue
5,51,1346.630231,0,1,0
0,1,0,0,0,0
0,30,805.8333333,0,0,0
2,18,1372.975,0,0,1
0,30,2445.066667,0,0,0
5,72,4140.333766,0,0,0
0,23,348.3833333,0,0,0
0,15,325.5,0,0,0
0,64,1911.610665,0,1,0
8,17,1464.416667,0,0,0
2,19,472.5416667,0,0,0
0,38,1593.583333,0,0,0
5,6,135.0833333,0,1,0
1,77,4350.647321,0,0,0
2,33,1399.15,0,1,1
1,49,663.5277778,0,0,0
7,42,1717.666667,0,0,0
0,34,740.3071429,0,1,0
0,7,105,0,0,0
5,38,1859.382937,0,1,0
0,29,874.952381,0,0,0
6,22,1275.092424,0,0,0
5,53,3372.748214,0,0,0
4,53,1328.626894,0,1,0
10,82,2378.377381,0,0,1
0,2,67.5,0,0,0
6,12,342.125,0,0,0
0,27,1009.375,0,1,1
0,18,502,0,1,0
0,6,530,0,1,0
2,1,0,0,0,0
0,7,340.5,0,1,0
4,31,731,0,1,0
0,25,948.3428571,0,0,0
1,100,4436.376299,0,0,1
1,10,219.5,0,0,0
0,3,56.75,0,0,0
3,20,758.75,0,0,1
0,4,72.5,0,0,0
5,36,1334.083333,0,0,0
6,17,450.75,0,0,1
0,3,1952.5,0,0,0
0,3,121.5,0,1,0
0,2,0,0,0,0
11,36,776.1666667,0,0,0
0,83,3091.146033,0,0,0
1,27,818.3166667,0,0,0
0,14,684.75,0,0,0
0,27,1224.541667,0,1,0
0,12,459.0833333,0,0,0
0,6,474.3333333,0,0,0
0,11,315,0,1,0
6,37,783.875,0,1,0
6,71,1445.458333,0,0,1
0,19,517,0,1,0
0,7,444,0,1,1
0,87,1197.700198,0,0,1
0,3,16,0,0,0
6,179,10415.78364,0,1,0
6,119,6245.704152,0,1,1
7,85,2409.875,0,0,0
0,52,2004.708333,0,0,0
1,26,1905.078571,0,0,1
0,22,903.4305556,0,0,0
0,1,0,0,0,0
5,7,935.6666667,0,1,1
0,41,979.375,0,1,0
2,6,127.1666667,0,1,0
1,23,1280.45,0,0,1
0,9,427,0,1,1
0,2,93,0,0,0
1,27,787.5357143,0,0,0
0,8,210.4,0,1,0
0,11,257.75,0,0,0
16,113,8041.58887,0,0,0
6,172,7017.192635,0,0,0
0,38,1244.35,0,0,0
7,40,1591.888095,0,1,1
5,8,114.6,0,1,0
12,351,8650.048771,0,0,0
0,8,123,0,1,0
0,1,0,0,0,0
2,54,1986.553118,0,0,0
8,31,1363.7,0,0,0
2,162,3753.19449,0,0,1
0,2,0,0,0,0
5,28,1070.625,0,0,0
2,15,1839.25,0,0,0
0,1,0,0,0,0
5,70,1787.479365,0,0,0
17,45,1534.825143,0,0,1
2,11,1568.5,0,0,0
5,9,111.5,0,0,0
3,94,2332.109524,0,0,0
0,13,598.5,0,0,0
3,4,24,0,1,0
1,20,1287.27381,0,0,0
13,59,985.3151515,0,1,1
0,23,2420.65,0,0,0
1,9,300.3333333,0,0,0
3,64,1602.94026,0,1,0
10,66,1646.612195,0,1,0
6,41,1824.083333,0,0,0
13,22,1525,0,1,1
0,6,114.4166667,0,1,0
0,53,1768.657051,0,0,0
8,81,5546,0,0,1
9,70,2346.220238,0,0,0
0,19,2177.333333,0,0,0
17,49,1929.185664,0,0,0
2,8,1261.5,0,1,0
0,41,898.15,0,0,1
5,138,4172.11572,0,0,0
0,7,143,0,0,0
4,3,43.5,0,1,0
4,29,749.125,0,0,1
5,81,2537.807082,0,1,0
0,11,580.25,0,1,0
5,55,3494.06746,0,0,0
3,15,1605.583333,0,0,1
5,59,1100.475,0,1,1
4,6,134.675,0,0,0
0,9,296.3928571,0,0,0
0,20,691.75,0,0,0
0,9,444,0,0,0
13,166,6850.499335,0,0,0
5,15,291.1666667,0,1,0
0,8,232.5,0,0,0
0,40,2046.832418,0,0,1
3,106,2974.734799,0,0,1
0,13,277,0,0,0
4,9,108.25,0,0,0
2,24,1151.136905,0,0,1
0,66,2060.508333,0,0,0
9,116,2764.290278,0,0,1
1,15,175.75,0,0,0
1,6,609.5416667,0,0,0
0,64,2264.091667,0,0,0
2,9,349,0,0,0
0,1,0,0,0,0
0,11,546.75,0,0,0
10,20,781.425,0,0,0
0,8,463.6666667,0,0,0
2,66,3391.68588,0,0,0
2,4,43.75,0,0,0
0,41,1423.833333,0,0,0
0,1,0,0,0,0
4,20,834.075,0,0,1
0,21,706.7,0,0,0
0,35,806.125,0,0,0
13,154,6759.311928,0,0,0
0,1,0,0,1,0
0,12,440.75,0,1,0
1,50,1404.459091,0,1,0
8,20,326.9277778,0,1,0
5,2,99.5,0,1,1
0,6,137,0,0,0
0,2,64.5,0,0,0
5,69,2517.216667,0,0,0
1,63,3060.055556,0,0,0
10,28,866.2166667,0,0,0
0,8,188,0,0,0
0,49,2110.124603,0,0,1
1,82,5316.459524,0,1,1
0,15,176.7666667,0,0,0
0,9,591.25,0,0,0
2,17,820.5,0,0,0
0,5,368,0,1,0
0,3,158,0,0,0
0,5,72,0,0,0
0,49,2990.3125,0,0,0
0,37,2152.588889,0,0,0
8,14,1722.583333,0,0,1
2,137,7012.266796,0,1,1
1,21,320.9833333,0,0,0
0,1,0,0,0,0
8,349,6879.801826,0,0,0
1,112,2237.603885,0,0,0
3,33,2270.75,0,0,0
2,24,602.25,0,1,0
12,48,1256.291667,0,0,0
8,18,1796.583333,0,0,0
0,9,269.7,0,0,0
2,6,96,0,0,0
4,41,1130.80754,0,0,0
0,42,1333.914286,0,0,0
2,35,1907.135417,0,1,0
0,40,1085.333333,0,0,0
9,33,3239.418207,0,0,0
0,1,0,0,1,0
3,70,2002.25,0,0,0
0,58,3757.75,0,0,1
0,11,115.25,0,1,0
0,8,204.75,0,1,0
2,8,556,0,1,0
0,6,238.55,0,0,0
0,16,423.1833333,0,0,0
0,22,1664,0,0,1
0,2,46.5,0,0,0
3,69,2766.942172,0,0,0
0,1,0,0,0,0
2,97,2696.10873,0,0,1
5,8,154.5,0,0,0
1,100,1831.149084,0,0,0
0,1,0,0,0,0
4,7,246.5,0,0,0
1,14,1626,0,0,0
4,182,9951.359644,0,0,1
2,23,941.6994048,0,0,1
1,64,1716.583333,0,1,0
0,20,597.25,0,0,0
0,7,43,0,0,0
3,67,1982.523611,0,0,0
1,61,1335.737854,0,1,1
0,28,690.9583333,0,1,0
13,202,8217.678753,0,1,1
0,35,5999.808333,0,1,0
4,10,182.25,0,0,0
6,21,845.75,0,0,0
6,41,1430.25,0,0,1
0,4,179.25,0,0,0
8,35,1359.771429,0,1,0
1,41,1021.519444,0,1,0
2,17,491.8333333,0,0,0
0,38,907.943254,0,0,1
0,108,8402.715986,0,0,0
0,4,184.3333333,0,0,0
2,64,1991.822567,0,1,0
4,21,595.75,0,0,0
0,153,5315.211905,0,0,0
5,230,9648.177094,0,0,0
0,5,73,0,0,0
2,20,738.9107143,0,0,0
4,5,83.5,0,0,0
0,1,0,0,1,0
1,22,1749,0,0,0
0,7,140.4583333,0,0,0
0,37,698.5416667,0,0,0
2,10,123.2291667,0,0,0
1,13,587.75,0,0,0
0,2,17,0,0,0
0,0,0,0,0,0
7,16,589.875,0,1,0
9,132,4096.15859,0,1,1
0,7,723,0,1,1
2,42,4126.448611,0,0,0
0,53,5504.695238,0,0,1
2,8,27.375,0,0,0
0,1,0,0,0,0
1,44,2939.625,0,0,1
4,133,3713.580105,0,1,0
0,141,2596.204762,0,0,0
1,30,1668.116667,0,0,0
5,39,742.6875,0,0,1
2,17,1218.75,0,0,0
2,24,551.1583333,0,0,0
4,4,46.5,0,0,0
7,37,1302.518056,0,0,1
0,25,929.5833333,0,0,0
0,59,1309.658333,0,0,0
0,100,2852.013141,0,0,0
0,14,272.1666667,0,0,0
3,3,61.5,0,0,0
0,7,295,0,0,1
4,137,3770.916071,0,0,0
1,26,834.3611111,0,1,0
0,3,0,0,0,0
0,26,668.5,0,0,0
0,19,521.925,0,1,0
0,23,1544.595238,0,1,0
0,2,12,0,0,0
0,423,17086.23424,0,1,0
2,29,1082.75,0,0,1
0,7,1803.666667,0,1,0
4,82,4729.065909,0,0,1
4,11,463.5,0,1,0
0,38,1355.366667,0,0,0
0,1,0,0,0,0
1,23,529.75,0,0,1
0,23,836.5,0,0,0
0,8,719.2,0,0,0
7,6,146.5,0,0,0
0,32,2632.7,0,1,0
6,148,8178.226923,0,0,1
8,46,1461.725,0,1,1
8,52,1616.54816,0,0,0
1,6,197.75,0,1,0
0,2,11,0,0,0
1,156,8613.257312,0,1,0
11,33,2070.616667,0,0,1
10,60,1449.608333,0,0,0
2,9,163.375,0,0,0
4,61,4081.041667,0,1,0
1,22,353.1527778,0,0,0
0,32,791.9166667,0,0,0
0,21,1088.866667,0,1,1
3,8,168.75,0,0,0
0,8,181,0,0,0
0,1,0,0,1,0
0,10,198.75,0,0,0
10,280,9247.383869,0,1,0
0,18,1659.25,0,0,0
0,2,39.5,0,0,0
10,88,2638.244429,0,1,0
1,3,127.6,0,0,0
2,40,3789.583333,0,1,0
0,9,122,0,0,0
0,1,0,0,0,0
0,5,375,0,1,0
14,64,3660.342875,0,1,1
4,10,565.5,0,0,0
0,58,2021.320833,0,0,0
0,3,20,0,0,0
0,1,0,0,0,0
0,4,97.5,0,0,0
0,68,2614.209722,0,1,0
0,17,308.25,0,0,0
0,39,1020.013889,0,1,0
0,3,0,0,0,0
0,1,0,0,0,0
0,6,93,0,0,0
3,258,5154.777093,0,0,0
1,32,1443.641667,0,1,1
0,8,480,0,1,1
0,26,548.2678571,0,0,0
0,31,828.25,0,1,0
10,103,3608.346752,0,0,0
1,17,545.0833333,0,0,1
16,78,5097.41833,0,1,1
17,62,2350.667857,0,0,0
0,13,129.5,0,0,0
1,69,1310.636905,0,1,0
4,44,1398.390775,0,1,0
7,197,2915.571429,0,1,0
1,13,949.75,0,0,1
0,35,2381.097222,0,0,0
3,27,1273.25,0,0,1
0,50,3002.902778,0,1,0
3,6,148.75,0,0,0
9,107,6235.06603,0,0,0
0,0,0,0,0,0
18,359,12959.91515,0,0,1
0,63,1361.203175,0,0,0
0,82,2375.114286,0,1,0
0,14,1404.75,0,0,0
3,34,780.7916667,0,1,0
11,169,8276.292565,0,1,0
6,11,1206.75,0,0,0
6,39,1858.833333,0,0,0
1,31,424.75,0,0,1
0,1,0,0,1,0
18,58,1992.717308,0,0,0
4,85,3642.066026,0,0,0
0,23,480.9166667,0,0,0
0,5,77.5,0,1,0
2,52,2120.630952,0,0,0
3,52,1725.966667,0,0,0
1,58,1200.5,0,0,0
0,13,1314.083333,0,0,1
0,23,2225.288889,0,0,0
0,12,528.5833333,0,0,0
0,6,42,0,0,0
10,68,1587.765598,0,0,0
0,2,0,0,0,0
1,21,507.2916667,0,0,1
0,7,162.625,0,1,0
0,12,442.5,0,0,0
0,4,185,0,0,0
12,100,4597.124242,0,1,1
4,56,1885.33744,0,0,1
9,30,1895.133333,0,1,0
1,80,1903.081639,0,0,0
0,42,2872.125,0,1,0
9,6,148.75,0,0,0
1,53,4048.583333,0,0,0
2,10,431.5,0,0,0
0,3,60.5,0,0,0
0,4,105.5,0,0,0
0,16,1902.25,0,1,0
0,1,0,0,0,0
3,29,1433.634921,0,1,0
0,23,709.75,0,1,0
7,5,145.6666667,0,0,0
6,30,1076.958333,0,1,1
2,59,5004.229167,0,1,0
0,6,1038,0,0,0
0,12,337,0,1,1
0,3,98,0,0,0
0,30,1029.583333,0,0,0
0,12,1437.75,0,0,0
1,8,534.875,0,0,0
3,36,1751.847727,0,0,0
0,26,1435.375,0,0,0
0,37,638.25,0,0,1
5,15,489,0,0,1
0,25,954.0833333,0,0,0
5,40,1159.5671,0,1,0
0,10,80.5,0,0,0
0,2,27.5,0,1,0
0,9,258.2916667,0,0,0
0,8,101.8333333,0,0,0
8,163,4600.540873,0,0,1
1,34,953.5892857,0,0,0
8,61,1749.842262,0,1,0
9,66,2178.85,0,1,1
11,49,1512.574405,0,0,0
4,147,4254.666667,0,0,0
0,1,0,0,0,0
0,24,506.452381,0,0,1
0,41,1383.661111,0,0,0
3,58,1261.658333,0,0,1
0,12,466.125,0,0,0
5,81,2833.814103,0,0,0
0,25,711.1666667,0,0,0
0,114,3788.8,0,1,0
0,4,213.5,0,0,0
2,264,8584.025049,0,0,1
0,8,1004.5,0,0,1
2,90,1322.004437,0,0,0
0,53,2051.466667,0,0,1
3,8,131.5833333,0,0,0
2,21,308.4583333,0,0,0
2,1,8,0,0,0
1,12,541.5357143,0,1,1
0,22,282.0833333,0,0,0
5,10,209.3333333,0,0,0
0,89,3296.602091,0,0,0
3,39,1426.583333,0,0,0
0,132,6725.66369,0,0,0
5,11,146.75,0,0,0
0,1,0,0,1,0
0,4,10,0,0,0
0,21,864.4583333,0,0,0
3,15,259.75,0,1,1
0,23,1215.666667,0,0,0
0,4,66.5,0,0,0
7,115,3427.665476,0,0,1
0,24,680.2559524,0,0,0
1,8,492.25,0,0,0
0,27,799.375,0,1,0
1,19,1475.166667,0,0,0
1,3,32.83333333,0,1,0
0,134,4772.919574,0,0,1
8,70,5778.966667,0,1,0
0,2,20,0,0,0
1,18,816.8333333,0,0,0
4,31,1586.154762,0,0,0
4,37,1335.809127,0,0,0
0,24,743.75,0,1,0
0,65,6203.690476,0,0,0
2,19,2689.625,0,0,0
4,13,774.7288136,0,0,1
2,106,6617.791228,0,1,1
0,4,71.5,0,1,0
2,7,393.5,0,0,0
4,4,96.625,0,0,0
0,3,0,0,1,0
9,120,3283.715359,0,0,0
0,5,62.75,0,1,0
6,120,3934.201024,0,1,0
2,12,977.5333333,0,0,0
0,41,4373.847619,0,1,0
0,7,162.25,0,0,0
0,1,0,0,0,0
0,35,584.3083333,0,0,0
0,18,559,0,1,0
0,10,305,0,0,0
1,20,922.7083333,0,0,1
0,6,97.5,0,0,0
1,22,516.8333333,0,0,0
2,33,689.202381,0,0,0
9,20,1170.166667,0,0,0
7,68,3974.534501,0,1,0
1,1,10,0,0,1
0,19,1666.75,0,0,0
17,139,3891.214286,0,0,0
4,70,2161.388889,0,0,1
1,79,2006.834416,0,1,0
0,7,103.5208333,0,1,0
0,6,123.75,0,0,0
4,48,1252.561414,0,1,0
0,4,478.0333333,0,1,0
0,2,22,0,0,0
5,61,1740.052778,0,1,0
8,9,156.5,0,0,0
0,1,0,0,0,0
0,10,242.0833333,0,1,0
5,32,904.5666667,0,1,0
3,15,432.75,0,0,0
8,33,2714.958333,0,0,0
3,12,871.5,0,0,0
0,40,735.5151515,0,0,0
3,26,741.0555556,0,0,1
2,24,833.1666667,0,0,0
0,2,87,0,0,0
0,3,136.5,0,0,0
0,17,212.25,0,0,0
2,50,1870.791667,0,0,0
1,10,577.1666667,0,0,0
7,59,1954.754167,0,0,0
4,23,2359.375,0,0,1
7,35,1136.083333,0,0,1
0,25,686.5,0,1,0
6,32,1427.689394,0,0,1
21,67,2162.840879,0,1,0
0,105,5254.158333,0,0,0
2,7,108.4166667,0,0,0
11,39,1728.25,0,0,1
0,4,156.5,0,0,0
9,57,1813.250382,0,0,1
1,31,1998.25,0,1,0
0,9,396.1666667,0,0,0
0,16,576.3,0,0,0
0,33,1035.083333,0,0,0
6,23,808.0416667,0,1,0
1,10,552.3333333,0,0,0
0,1,0,0,0,0
0,18,491.75,0,0,0
0,23,901.2666667,0,1,0
0,10,158.75,0,0,0
0,58,1599.5,0,0,0
1,5,78.5,0,0,0
1,32,675.6666667,0,0,0
0,108,4590.431277,0,0,0
1,8,158.25,0,0,0
2,13,287.3333333,0,1,0
0,6,253.5833333,0,0,0
0,49,1768.980303,0,1,1
4,174,5602.593506,0,0,0
1,200,8336.039583,0,0,1
4,29,675.375,0,1,0
1,56,2627.756494,0,1,1
0,14,244.75,0,0,0
10,54,2702.390385,0,0,1
3,31,3069.077778,0,0,1
0,1,0,0,0,0
0,1,0,0,0,0
2,47,1073.31002,0,1,0
8,312,13379.36658,0,0,0
2,19,1124.888889,0,1,0
0,149,6001.171475,0,0,1
1,87,2504.870761,0,1,0
1,124,4722.568651,0,0,1
3,20,457.25,0,0,1
1,23,816.7761905,0,0,0
0,108,3279.238428,0,0,0
16,147,4123.956674,0,0,1
1,60,1995.416667,0,0,1
0,24,1242,0,0,0
3,67,2891.744571,0,1,0
4,18,937.7166667,0,0,0
1,39,983.1388889,0,0,0
0,26,650.8083333,0,1,1
1,2,99,0,1,0
5,76,1523.57803,0,0,0
0,15,729,0,1,0
9,25,673.0333333,0,0,0
0,17,190.7083333,0,1,0
1,10,277.0357143,0,1,0
5,51,1141.066667,0,0,0
0,15,1506.916667,0,0,0
0,39,1346.966667,0,0,1
0,4,60.5,0,0,0
2,15,771.875,0,0,0
9,10,558,0,0,0
12,219,7044.064508,0,0,1
1,34,709.3333333,0,0,0
10,35,726.0388889,0,0,1
7,226,12900.7676,0,0,1
0,22,1087.986111,0,0,0
0,11,188.4583333,0,0,0
0,79,4218.916667,0,0,0
5,144,5757.853961,0,0,0
6,10,402.8055556,0,0,1
0,32,2787.75,0,0,0
2,133,4815.701606,0,0,1
0,91,4766.021032,0,0,0
0,37,925.6666667,0,1,0
17,78,4716.572619,0,1,0
0,2,15,0,0,0
0,5,184,0,0,0
0,20,1245.57619,0,0,0
11,58,2451.058466,0,0,0
0,12,292.875,0,1,0
0,37,2296.25,0,0,0
4,5,38.35833333,0,0,0
0,21,476.8666667,0,1,0
0,11,435.3333333,0,0,0
0,13,597.625,0,0,1
1,75,1677.805952,0,0,0
2,39,1177.291667,0,0,0
9,64,980.5021994,0,0,1
0,2,0,0,0,0
2,35,1330.666667,0,0,0
0,24,1050.5,0,0,0
4,171,9119.885413,0,0,0
4,2,13,0,0,1
0,48,1053.952381,0,0,0
4,146,8150.556716,0,1,0
0,40,1385.666667,0,0,0
5,13,137,0,0,1
0,7,88,0,0,0
1,11,1046.666667,0,1,0
1,27,548.2833333,0,0,0
0,20,526.5,0,0,0
6,7,603.2565261,0,0,0
0,4,67.75,0,0,0
0,17,559.75,0,0,0
1,324,14213.63652,0,1,1
0,2,8,0,0,0
0,44,2807.164836,0,0,1
3,30,2623.916667,0,1,1
0,85,2112.101515,0,0,0
0,2,34.5,0,1,0
5,266,9770.812093,0,1,0
12,43,2754.117424,0,0,0
0,45,1682.25,0,0,0
5,21,1922.15,0,0,1
0,17,1293.083333,0,0,0
0,3,34,0,1,0
0,1,0,0,0,0
3,104,3275.87381,0,0,1
0,38,935,0,0,0
0,14,208.9,0,1,0
1,137,2668.725046,0,0,0
2,2,26,0,1,1
4,52,1543.75,0,0,0
0,11,352.5,0,0,0
2,12,544.8333333,0,1,0
7,9,64.75,0,0,0
0,21,289.5,0,0,0
0,1,0,0,0,0
0,6,285.5,0,0,1
2,260,8555.765985,0,0,1
0,4,76.75,0,0,1
0,42,2762.408333,0,0,0
5,9,430.6071429,0,0,0
0,10,851.1666667,0,0,0
0,11,205.7,0,0,1
0,1,0,0,0,0
0,16,1092.333333,0,0,0
1,39,754.3194444,0,0,0
0,68,1806.166667,0,1,0
0,25,674.9583333,0,0,0
6,23,866.7071429,0,1,0
0,7,72.25,0,1,0
0,13,737.1666667,0,0,0
2,19,637.4285714,0,0,0
0,35,586.375,0,0,0
5,26,934.15,0,0,0
2,117,5256.472341,0,0,1
4,16,411.9375,0,1,0
0,1,318.5,0,0,0
0,1,0,0,0,0
1,108,6740.557143,0,0,1
1,32,1277.75,0,0,1
0,21,304.5416667,0,0,0
1,14,1125.875,0,0,0
3,85,2128.730927,0,0,1
5,54,1391.733333,0,0,0
0,4,64.25,0,0,0
0,7,113.25,0,0,0
0,44,691.252381,0,0,0
3,24,274.5,0,0,0
11,338,13265.35595,0,0,1
0,20,2846.833333,0,0,0
7,149,7569.182143,0,0,1
3,89,3436.975,0,0,1
4,14,1957.5,0,0,1
1,29,942.3958333,0,0,0
0,23,1133.333333,0,1,0
3,272,7434.743073,0,0,0
4,74,8981.580128,0,0,0
4,82,2875.615909,0,0,1
2,108,2270.908333,0,0,0
1,15,710.25,0,0,0
4,13,293.725,0,0,0
4,17,678.25,0,0,0
0,61,1636.466667,0,0,0
0,7,99.75,0,1,0
3,16,301.6666667,0,0,0
0,56,2354.958333,0,1,0
4,10,183.7083333,0,0,0
12,127,4876.007712,0,0,0
0,21,1598.25,0,0,0
0,10,385,0,1,0
0,2,180.1470588,0,0,0
0,89,2744.541071,0,1,0
9,534,18504.12621,0,1,1
8,32,486.6666667,0,0,0
0,2,54,0,1,0
2,29,1978.14881,0,0,0
0,19,421,0,0,0
5,28,1430.854167,0,1,0
2,63,2611.651923,0,0,0
0,6,161.6666667,0,0,0
0,10,357.5555556,0,0,0
4,61,2440.473611,0,1,0
0,22,348.4333333,0,0,1
9,72,3752.66697,0,0,0
0,5,41.66666667,0,0,0
1,25,1925.979167,0,0,0
0,15,263.25,0,1,0
12,30,917.25,0,1,1
8,12,653.125,0,0,0
0,102,3284.5,0,0,0
0,3,408,0,0,0
0,4,0,0,0,0
1,37,1731.5,0,0,1
0,171,6793.383281,0,0,1
3,74,4377.708157,0,0,1
0,1,0,0,1,0
0,14,289.625,0,1,0
0,13,135.875,0,1,0
0,10,1678.333333,0,0,0
0,17,418.3333333,0,0,0
4,17,283.7916667,0,1,0
0,55,4156.9,0,1,0
7,23,297.125,0,0,0
0,13,562.25,0,0,1
5,470,14129.8808,0,1,1
2,67,4868,0,0,1
5,32,1195.583333,0,0,1
0,5,118.75,0,0,0
3,46,1048.107143,0,0,1
0,17,349.375,0,0,0
0,10,190,0,0,0
6,68,2822.172118,0,0,0
3,4,96,0,0,0
0,3,112,0,0,0
10,58,2528.287431,0,0,0
5,27,677.8833333,0,1,0
9,124,3959.145344,0,0,1
4,152,4307.409559,0,0,1
2,26,1960.475,0,0,1
3,86,1789.954762,0,0,0
0,44,2284.488095,0,0,0
6,141,6481.483333,0,0,0
0,3,74.5,0,0,0
0,21,1051.166667,0,1,1
0,76,1966.092332,0,0,1
0,5,127.5,0,0,0
8,207,5160.451362,0,0,0
1,26,651.0666667,0,0,0
1,16,565.4166667,0,0,0
0,6,77,0,0,0
0,28,1250.125,0,0,0
5,35,572.9761905,0,0,0
1,39,2555.994444,0,0,0
0,8,113.6666667,0,0,0
0,18,706.05,0,1,0
3,130,4737.087716,0,0,1
1,2,25.75,0,0,0
3,218,8205.68794,0,0,1
9,41,1933.244444,0,0,0
7,34,886.4791667,0,0,1
3,35,1000.8,0,0,0
7,37,729.7916667,0,0,1
0,12,335,0,0,0
0,8,96,0,0,0
3,2,96.25,0,0,0
0,24,386.75,0,0,0
9,51,1788.370821,0,1,1
0,11,251.2916667,0,1,0
2,56,656.7681818,0,1,0
2,33,968.6444444,0,1,0
0,3,159,0,0,0
0,47,2455.147619,0,0,0
0,6,203,0,0,0
1,62,1524.962997,0,0,1
2,10,341.25,0,0,0
4,104,8130.964914,0,0,1
1,126,5276.227193,0,1,0
0,24,381.3583333,0,0,0
3,3,23,0,0,0
9,79,3497.214286,0,0,0
3,71,2065.838165,0,0,0
2,81,1441.910588,0,0,0
1,50,2330.727381,0,0,0
4,62,2910.632251,0,0,1
0,9,1626,0,0,0
0,74,2719.734091,0,0,0
7,80,2170.286706,0,1,1
0,20,837.25,0,0,0
3,62,2038.772727,0,1,0
6,17,1494.25,0,0,0
0,8,249,0,0,0
0,6,316.25,0,0,0
2,25,243.1666667,0,0,0
3,21,1469.666667,0,1,0
10,245,7793.158685,0,0,1
2,7,416.5,0,1,0
0,41,1130.92619,0,0,0
0,10,371.5,0,0,0
2,51,2587.766667,0,0,1
1,6,125,0,0,0
0,2,39.33333333,0,0,0
1,63,1405.327056,0,0,1
0,15,612,0,1,0
0,8,183,0,0,0
7,22,1032.75,0,1,0
8,3,87.5,0,1,0
2,29,1279.089286,0,0,1
1,1,0,0,0,1
3,6,53.375,0,1,0
4,31,1028.533333,0,0,0
2,11,976,0,0,0
0,43,760.875,0,1,0
6,35,1760.613095,0,0,1
0,7,284.5,0,0,1
9,113,3312.879422,0,0,1
0,10,348.25,0,0,0
2,19,921.6,0,0,1
0,8,83.5,0,0,0
0,7,244.25,0,0,0
0,7,151.4166667,0,0,0
2,14,553.3333333,0,0,0
0,6,612.5,0,0,0
0,11,109.5,0,0,0
0,116,5389.883333,0,0,0
3,23,625.3,0,0,0
7,101,3094.366667,0,0,1
0,27,630.75,0,1,0
0,7,276.1666667,0,0,0
7,60,1316.434982,0,0,0
6,60,2719.654762,0,0,0
9,6,744.1666667,0,0,0
0,6,163,0,0,0
0,5,200.9333333,0,0,0
4,114,3616.008121,0,0,0
2,21,696.225,0,0,0
0,9,275.1666667,0,0,0
0,45,2984.130952,0,0,0
2,132,4424.916667,0,0,1
0,5,168.9,0,0,0
7,22,250.0357143,0,0,0
2,29,1352.133333,0,1,1
0,1,0,0,0,0
0,11,169.375,0,0,0
5,13,1183.05,0,0,0
0,8,158.25,0,1,0
0,20,513.3333333,0,0,0
12,33,2032.599702,0,0,0
0,2,0,0,0,0
0,22,464.6583333,0,1,0
0,69,1238.586029,0,0,0
0,1,0,0,0,0
0,69,3621.066667,0,0,1
1,57,1836.775,0,0,0
0,3,23,0,0,0
0,16,898.7583333,0,0,1
4,326,11945.62954,0,0,1
0,16,824.2291667,0,0,1
0,41,451.7142857,0,0,0
1,33,636.5833333,0,0,0
6,27,830.1041667,0,0,0
0,10,249.5,0,0,0
1,57,2689.291667,0,0,0
0,57,2167.126924,0,1,1
0,8,943.5,0,0,0
0,5,62.5,0,0,0
6,176,5505.401209,0,0,1
9,8,407.5,0,0,0
0,28,363.25,0,0,0
0,27,610.1916667,0,0,0
7,26,1357.833333,0,1,1
0,8,97,0,0,1
0,4,133.5,0,0,0
1,17,336.5833333,0,0,0
4,188,8618.031872,0,0,0
0,15,281.7380952,0,0,1
0,1,0,0,1,0
3,13,308.5,0,1,0
0,5,1289,0,0,0
2,34,409.5,0,0,0
5,34,2348.8125,0,0,0
0,0,0,0,0,0
4,27,687.5,0,0,0
0,1,0,0,0,0
5,18,628.5833333,0,0,1
12,90,1996.565909,0,0,0
1,77,2476.154789,0,0,1
0,18,211.4166667,0,1,0
1,81,2930.722222,0,1,1
2,10,268,0,0,1
3,32,4316.833333,0,0,1
0,82,2710.381731,0,0,1
9,45,2904.922294,0,1,0
0,8,427.75,0,0,0
1,14,988.0625,0,0,1
0,3,428.5,0,0,1
2,29,2999.716667,0,0,0
5,19,1328.5,0,0,0
0,48,691.3572797,0,0,0
0,28,912.4348485,0,1,0
8,21,780.5833333,0,0,1
0,65,1931.512121,0,0,0
0,18,2334.916667,0,0,0
0,24,754.3,0,0,0
0,8,167.8333333,0,0,0
8,23,1291.35119,0,1,0
0,8,335.25,0,0,1
0,24,783.375,0,0,1
0,27,1095.658333,0,1,1
0,3,71.5,0,0,0
5,14,187.9166667,0,0,0
1,26,1258.791667,0,0,0
0,2,71.5,0,0,0
16,86,2351.834722,0,1,0
2,13,605.5,0,0,0
1,164,5767.465043,0,0,0
0,30,1726.75,0,0,0
10,69,2464.294444,0,0,0
0,40,1284.569048,0,1,1
0,38,1787.395833,0,0,0
3,55,1139.638889,0,0,0
1,44,814.1547619,0,0,1
2,38,2508.413853,0,0,1
3,71,2086.666667,0,0,0
3,2,7,0,0,0
4,5,124.9583333,0,0,0
0,25,902.0833333,0,0,1
4,39,1299.5,0,0,0
3,15,343.25,0,0,0
1,18,445,0,0,0
1,19,660.8039683,0,1,0
6,12,189,0,0,0
0,4,46.25,0,0,0
8,61,1407.446429,0,0,0
0,15,428,0,1,1
1,8,208,0,0,0
2,36,1604.791667,0,1,0
2,16,877.6666667,0,1,0
0,21,1030,0,0,0
0,11,2076.75,0,0,0
0,3,17,0,0,0
1,8,602,0,0,0
3,37,1118.987027,0,1,0
4,22,221.25,0,0,0
