ProductRelated_Duration,SpecialDay,Weekend,Revenue
3247.583333,0,1,0
1733.658333,0,1,0
82.5,0,0,0
477.5,0,0,0
3376.027564,0,0,0
629.8583333,0,1,0
2582.699717,0,0,0
2428.35,0,1,0
4045.726634,0,0,0
2081.5,0,1,1
2743.213113,0,0,1
203.5,0,0,0
254.5,0,0,1
161.55,0,1,0
4155.620833,0,1,0
1268.125,0,0,1
155.5,0,1,0
2374.5,0,0,0
1056.511364,0,1,0
0,0,0,0
2378.263492,0,0,1
2587.530411,0,0,1
219.5833333,0,1,0
1542.35,0,1,1
444.75,0,0,1
1423.790476,0,0,0
184,0,0,0
1548.08631,0,1,0
234.1,0,0,0
6014.398401,0,1,1
251,0,0,0
3181.5,0,1,0
383,0,1,0
530.625,0,1,0
1202.875,0,0,0
117.0833333,0,0,0
1835.556213,0,1,0
867.7777778,0,0,0
946.3934211,0,0,0
0,0,0,0
2303.183333,0,1,0
66.5,0,0,0
6606.783899,0,0,1
15,0,0,0
1367,0,0,0
7405.360281,0,0,1
3486.370682,0,0,1
1267.25,0,1,0
1260.524994,0,1,1
2239.363889,0,0,0
224.25,0,0,0
1621.766667,0,1,0
3800.089234,0,0,1
925.8988095,0,0,0
212.9166667,0,0,0
1202.916667,0,0,0
2681.998105,0,0,0
2618.681061,0,0,1
0,0,0,0
740.1666667,0,0,0
4760.778303,0,0,0
4262.966667,0,1,1
130.75,0,0,0
3228.502137,0,1,0
2018.3,0,0,0
47,0,0,0
658.25,0,0,0
109.25,0,0,0
2267.472565,0,0,1
4,0,0,0
206.5,0,0,0
82,0,0,0
4251.74125,0,0,1
1629.641667,0,0,0
9049.534024,0,1,0
125.5,0,0,0
5106.262991,0,1,0
1315.455182,0,1,1
0,0,0,0
98.66666667,0,0,0
0,0,0,0
1378.166667,0,1,0
348.25,0,0,0
382.25,0,0,0
256.5,0,0,0
249,0,0,0
4096.712716,0,0,0
1288.130556,0,0,1
594,0,0,0
1364.266667,0,1,0
0,0,0,0
189.25,0,0,0
281.75,0,0,0
1621.025379,0,0,0
2323.166667,0,0,0
338.25,0,1,0
15,0,0,0
459.6666667,0,0,0
2431.242995,0,0,0
1151,0,1,1
155,0,0,0
32,0,0,0
1048.980263,0,1,0
115.6666667,0,0,1
94.75,0,0,0
1243.17619,0,0,0
1148.166667,0,1,1
659.6361111,0,0,1
42,0,0,0
0,0,0,0
1990.125,0,0,0
398.4,0,0,0
2413.754403,0,0,0
422.1666667,0,1,0
62.25,0,0,0
3313.455754,0,1,0
651,0,0,1
96,0,0,0
126.25,0,1,0
11.5,0,1,0
3954.95,0,0,0
0,0,1,0
3993.833333,0,0,0
1071.083333,0,0,0
148.5,0,1,0
315.3,0,0,0
3188.483333,0,0,0
1056.658333,0,0,0
115,0,0,0
3397.957955,0,1,0
996.1480769,0,1,0
5696.165963,0,0,1
2003.375779,0,0,0
0,0,1,0
629.2916667,0,0,0
819.5892857,0,0,0
652.5,0,0,0
974.0833333,0,0,0
0,0,1,0
2666.066667,0,0,0
3374.016667,0,0,1
3445.0125,0,0,0
66.25,0,0,0
348.75,0,0,0
51.5,0,0,0
748.25,0,1,0
1579.375,0,0,0
11,0,1,0
104.6666667,0,0,0
3770.021698,0,1,0
5520.175505,0,0,0
171,0,1,0
130,0,1,0
22,0,0,0
1078.583117,0,0,0
2983.358135,0,0,0
69.75,0,0,0
10340.36916,0,0,0
8701.851617,0,0,0
0,0,0,0
4885.049069,0,1,0
2193.383333,0,1,1
1092.354167,0,1,0
977.125,0,1,0
5410.956705,0,0,0
1679.666667,0,1,0
1333.166667,0,0,1
914.2294372,0,0,0
0,0,0,0
349.5,0,0,0
105,0,0,0
315.0833333,0,0,1
3873.02197,0,1,1
583.0833333,0,0,0
155.5,0,0,0
2780.609524,0,0,0
612.2083333,0,0,0
2092.5,0,1,0
0,0,1,0
2336.319444,0,0,0
747.0428571,0,0,0
1090.385281,0,0,0
1975.825,0,0,0
3367.041281,0,0,1
647.1428571,0,1,0
60,0,0,0
138.5416667,0,1,0
298,0,0,0
1401.083333,0,0,0
393.7888889,0,1,0
2478,0,1,1
1702.916667,0,0,0
1401.50873,0,0,1
0,0,0,0
281.425,0,0,0
1491.775,0,1,1
2056.106981,0,1,0
63,0,0,0
2109.919048,0,0,0
460.75,0,0,0
1406.95,0,0,0
3757.079762,0,0,0
1295.008333,0,1,1
1002.104167,0,0,0
1883.725,0,0,0
445,0,1,0
2243.676587,0,0,1
191,0,0,0
193.3666667,0,1,0
1690.778409,0,0,0
1698,0,1,1
3517.039683,0,0,1
472.5,0,1,0
8684.983333,0,0,0
1653.395833,0,0,0
3561.139286,0,1,1
36.90277778,0,0,0
1899.058333,0,0,0
46.25,0,0,1
5098.75498,0,0,1
0,0,0,0
90.5,0,0,0
5080.233631,0,1,1
251.9,0,1,0
851.25,0,0,0
0,0,0,0
0,0,0,0
543,0,0,0
185.5,0,0,0
23.83333333,0,0,0
1964.847222,0,0,0
0,0,0,0
3457.628812,0,1,1
2997.00203,0,0,1
4022,0,0,0
41.5,0,1,0
1542.791667,0,0,0
2434.144872,0,0,0
5442.085417,0,1,1
3299.525,0,0,1
885.75,0,1,0
219.55,0,0,0
0,0,0,0
47.5,0,0,0
23.66666667,0,1,0
671.6428571,0,0,0
6566.867562,0,1,0
501.5,0,0,0
770.25,0,0,0
1370.038095,0,1,0
11835.10389,0,0,0
0,0,0,0
916.4583333,0,0,0
132.5,0,1,0
14,0,0,0
0,0,0,0
3057.045833,0,0,0
442.5,0,0,0
2446.144571,0,1,1
269.2333333,0,0,0
156,0,0,0
819.15,0,0,0
1434.908333,0,0,0
177.25,0,0,0
1950.840873,0,0,1
116.75,0,1,0
752.5666667,0,1,0
2171.547149,0,1,0
6123.741494,0,1,1
4310.775,0,0,0
502.525,0,1,0
1565.958333,0,0,1
2595.095833,0,0,1
1140.15,0,0,0
0,0,0,0
3327.537566,0,0,0
664.5,0,0,0
2625.185014,0,0,0
3747.814286,0,1,1
1126.25,0,0,0
393.5833333,0,0,0
5962.732411,0,1,1
21.25,0,1,1
121.75,0,0,0
263,0,0,1
325,0,1,1
178.8333333,0,1,0
165.5833333,0,0,0
58.9,0,0,0
1381.75,0,1,0
1547.477273,0,1,1
465.6333333,0,1,0
328.5,0,0,0
737.1819347,0,1,0
55.5,0,0,0
145,0,0,0
204,0,0,0
1340.583333,0,0,1
742.9603175,0,1,0
2186.961538,0,0,0
84.25,0,0,0
4492.311111,0,0,1
857.2666667,0,0,0
1773.375,0,0,1
1346.630231,0,1,0
0,0,0,0
805.8333333,0,0,0
1372.975,0,0,1
2445.066667,0,0,0
4140.333766,0,0,0
348.3833333,0,0,0
325.5,0,0,0
1911.610665,0,1,0
1464.416667,0,0,0
472.5416667,0,0,0
1593.583333,0,0,0
135.0833333,0,1,0
4350.647321,0,0,0
1399.15,0,1,1
663.5277778,0,0,0
1717.666667,0,0,0
740.3071429,0,1,0
105,0,0,0
1859.382937,0,1,0
874.952381,0,0,0
1275.092424,0,0,0
3372.748214,0,0,0
1328.626894,0,1,0
2378.377381,0,0,1
67.5,0,0,0
342.125,0,0,0
1009.375,0,1,1
502,0,1,0
530,0,1,0
0,0,0,0
340.5,0,1,0
731,0,1,0
948.3428571,0,0,0
4436.376299,0,0,1
219.5,0,0,0
56.75,0,0,0
758.75,0,0,1
72.5,0,0,0
1334.083333,0,0,0
450.75,0,0,1
1952.5,0,0,0
121.5,0,1,0
0,0,0,0
776.1666667,0,0,0
3091.146033,0,0,0
818.3166667,0,0,0
684.75,0,0,0
1224.541667,0,1,0
459.0833333,0,0,0
474.3333333,0,0,0
315,0,1,0
783.875,0,1,0
1445.458333,0,0,1
517,0,1,0
444,0,1,1
1197.700198,0,0,1
16,0,0,0
10415.78364,0,1,0
6245.704152,0,1,1
2409.875,0,0,0
2004.708333,0,0,0
1905.078571,0,0,1
903.4305556,0,0,0
0,0,0,0
935.6666667,0,1,1
979.375,0,1,0
127.1666667,0,1,0
1280.45,0,0,1
427,0,1,1
93,0,0,0
787.5357143,0,0,0
210.4,0,1,0
257.75,0,0,0
8041.58887,0,0,0
7017.192635,0,0,0
1244.35,0,0,0
1591.888095,0,1,1
114.6,0,1,0
8650.048771,0,0,0
123,0,1,0
0,0,0,0
1986.553118,0,0,0
1363.7,0,0,0
3753.19449,0,0,1
0,0,0,0
1070.625,0,0,0
1839.25,0,0,0
0,0,0,0
1787.479365,0,0,0
1534.825143,0,0,1
1568.5,0,0,0
111.5,0,0,0
2332.109524,0,0,0
598.5,0,0,0
24,0,1,0
1287.27381,0,0,0
985.3151515,0,1,1
2420.65,0,0,0
300.3333333,0,0,0
1602.94026,0,1,0
1646.612195,0,1,0
1824.083333,0,0,0
1525,0,1,1
114.4166667,0,1,0
1768.657051,0,0,0
5546,0,0,1
2346.220238,0,0,0
2177.333333,0,0,0
1929.185664,0,0,0
1261.5,0,1,0
898.15,0,0,1
4172.11572,0,0,0
143,0,0,0
43.5,0,1,0
749.125,0,0,1
2537.807082,0,1,0
580.25,0,1,0
3494.06746,0,0,0
1605.583333,0,0,1
1100.475,0,1,1
134.675,0,0,0
296.3928571,0,0,0
691.75,0,0,0
444,0,0,0
6850.499335,0,0,0
291.1666667,0,1,0
232.5,0,0,0
2046.832418,0,0,1
2974.734799,0,0,1
277,0,0,0
108.25,0,0,0
1151.136905,0,0,1
2060.508333,0,0,0
2764.290278,0,0,1
175.75,0,0,0
609.5416667,0,0,0
2264.091667,0,0,0
349,0,0,0
0,0,0,0
546.75,0,0,0
781.425,0,0,0
463.6666667,0,0,0
3391.68588,0,0,0
43.75,0,0,0
1423.833333,0,0,0
0,0,0,0
834.075,0,0,1
706.7,0,0,0
806.125,0,0,0
6759.311928,0,0,0
0,0,1,0
440.75,0,1,0
1404.459091,0,1,0
326.9277778,0,1,0
99.5,0,1,1
137,0,0,0
64.5,0,0,0
2517.216667,0,0,0
3060.055556,0,0,0
866.2166667,0,0,0
188,0,0,0
2110.124603,0,0,1
5316.459524,0,1,1
176.7666667,0,0,0
591.25,0,0,0
820.5,0,0,0
368,0,1,0
158,0,0,0
72,0,0,0
2990.3125,0,0,0
2152.588889,0,0,0
1722.583333,0,0,1
7012.266796,0,1,1
320.9833333,0,0,0
0,0,0,0
6879.801826,0,0,0
2237.603885,0,0,0
2270.75,0,0,0
602.25,0,1,0
1256.291667,0,0,0
1796.583333,0,0,0
269.7,0,0,0
96,0,0,0
1130.80754,0,0,0
1333.914286,0,0,0
1907.135417,0,1,0
1085.333333,0,0,0
3239.418207,0,0,0
0,0,1,0
2002.25,0,0,0
3757.75,0,0,1
115.25,0,1,0
204.75,0,1,0
556,0,1,0
238.55,0,0,0
423.1833333,0,0,0
1664,0,0,1
46.5,0,0,0
2766.942172,0,0,0
0,0,0,0
2696.10873,0,0,1
154.5,0,0,0
1831.149084,0,0,0
0,0,0,0
246.5,0,0,0
1626,0,0,0
9951.359644,0,0,1
941.6994048,0,0,1
1716.583333,0,1,0
597.25,0,0,0
43,0,0,0
1982.523611,0,0,0
1335.737854,0,1,1
690.9583333,0,1,0
8217.678753,0,1,1
5999.808333,0,1,0
182.25,0,0,0
845.75,0,0,0
1430.25,0,0,1
179.25,0,0,0
1359.771429,0,1,0
1021.519444,0,1,0
491.8333333,0,0,0
907.943254,0,0,1
8402.715986,0,0,0
184.3333333,0,0,0
1991.822567,0,1,0
595.75,0,0,0
5315.211905,0,0,0
9648.177094,0,0,0
73,0,0,0
738.9107143,0,0,0
83.5,0,0,0
0,0,1,0
1749,0,0,0
140.4583333,0,0,0
698.5416667,0,0,0
123.2291667,0,0,0
587.75,0,0,0
17,0,0,0
0,0,0,0
589.875,0,1,0
4096.15859,0,1,1
723,0,1,1
4126.448611,0,0,0
5504.695238,0,0,1
27.375,0,0,0
0,0,0,0
2939.625,0,0,1
3713.580105,0,1,0
2596.204762,0,0,0
1668.116667,0,0,0
742.6875,0,0,1
1218.75,0,0,0
551.1583333,0,0,0
46.5,0,0,0
1302.518056,0,0,1
929.5833333,0,0,0
1309.658333,0,0,0
2852.013141,0,0,0
272.1666667,0,0,0
61.5,0,0,0
295,0,0,1
3770.916071,0,0,0
834.3611111,0,1,0
0,0,0,0
668.5,0,0,0
521.925,0,1,0
1544.595238,0,1,0
12,0,0,0
17086.23424,0,1,0
1082.75,0,0,1
1803.666667,0,1,0
4729.065909,0,0,1
463.5,0,1,0
1355.366667,0,0,0
0,0,0,0
529.75,0,0,1
836.5,0,0,0
719.2,0,0,0
146.5,0,0,0
2632.7,0,1,0
8178.226923,0,0,1
1461.725,0,1,1
1616.54816,0,0,0
197.75,0,1,0
11,0,0,0
8613.257312,0,1,0
2070.616667,0,0,1
1449.608333,0,0,0
163.375,0,0,0
4081.041667,0,1,0
353.1527778,0,0,0
791.9166667,0,0,0
1088.866667,0,1,1
168.75,0,0,0
181,0,0,0
0,0,1,0
198.75,0,0,0
9247.383869,0,1,0
1659.25,0,0,0
39.5,0,0,0
2638.244429,0,1,0
127.6,0,0,0
3789.583333,0,1,0
122,0,0,0
0,0,0,0
375,0,1,0
3660.342875,0,1,1
565.5,0,0,0
2021.320833,0,0,0
20,0,0,0
0,0,0,0
97.5,0,0,0
2614.209722,0,1,0
308.25,0,0,0
1020.013889,0,1,0
0,0,0,0
0,0,0,0
93,0,0,0
5154.777093,0,0,0
1443.641667,0,1,1
480,0,1,1
548.2678571,0,0,0
828.25,0,1,0
3608.346752,0,0,0
545.0833333,0,0,1
5097.41833,0,1,1
2350.667857,0,0,0
129.5,0,0,0
1310.636905,0,1,0
1398.390775,0,1,0
2915.571429,0,1,0
949.75,0,0,1
2381.097222,0,0,0
1273.25,0,0,1
3002.902778,0,1,0
148.75,0,0,0
6235.06603,0,0,0
0,0,0,0
12959.91515,0,0,1
1361.203175,0,0,0
2375.114286,0,1,0
1404.75,0,0,0
780.7916667,0,1,0
8276.292565,0,1,0
1206.75,0,0,0
1858.833333,0,0,0
424.75,0,0,1
0,0,1,0
1992.717308,0,0,0
3642.066026,0,0,0
480.9166667,0,0,0
77.5,0,1,0
2120.630952,0,0,0
1725.966667,0,0,0
1200.5,0,0,0
1314.083333,0,0,1
2225.288889,0,0,0
528.5833333,0,0,0
42,0,0,0
1587.765598,0,0,0
0,0,0,0
507.2916667,0,0,1
162.625,0,1,0
442.5,0,0,0
185,0,0,0
4597.124242,0,1,1
1885.33744,0,0,1
1895.133333,0,1,0
1903.081639,0,0,0
2872.125,0,1,0
148.75,0,0,0
4048.583333,0,0,0
431.5,0,0,0
60.5,0,0,0
105.5,0,0,0
1902.25,0,1,0
0,0,0,0
1433.634921,0,1,0
709.75,0,1,0
145.6666667,0,0,0
1076.958333,0,1,1
5004.229167,0,1,0
1038,0,0,0
337,0,1,1
98,0,0,0
1029.583333,0,0,0
1437.75,0,0,0
534.875,0,0,0
1751.847727,0,0,0
1435.375,0,0,0
638.25,0,0,1
489,0,0,1
954.0833333,0,0,0
1159.5671,0,1,0
80.5,0,0,0
27.5,0,1,0
258.2916667,0,0,0
101.8333333,0,0,0
4600.540873,0,0,1
953.5892857,0,0,0
1749.842262,0,1,0
2178.85,0,1,1
1512.574405,0,0,0
4254.666667,0,0,0
0,0,0,0
506.452381,0,0,1
1383.661111,0,0,0
1261.658333,0,0,1
466.125,0,0,0
2833.814103,0,0,0
711.1666667,0,0,0
3788.8,0,1,0
213.5,0,0,0
8584.025049,0,0,1
1004.5,0,0,1
1322.004437,0,0,0
2051.466667,0,0,1
131.5833333,0,0,0
308.4583333,0,0,0
8,0,0,0
541.5357143,0,1,1
282.0833333,0,0,0
209.3333333,0,0,0
3296.602091,0,0,0
1426.583333,0,0,0
6725.66369,0,0,0
146.75,0,0,0
0,0,1,0
10,0,0,0
864.4583333,0,0,0
259.75,0,1,1
1215.666667,0,0,0
66.5,0,0,0
3427.665476,0,0,1
680.2559524,0,0,0
492.25,0,0,0
799.375,0,1,0
1475.166667,0,0,0
32.83333333,0,1,0
4772.919574,0,0,1
5778.966667,0,1,0
20,0,0,0
816.8333333,0,0,0
1586.154762,0,0,0
1335.809127,0,0,0
743.75,0,1,0
6203.690476,0,0,0
2689.625,0,0,0
774.7288136,0,0,1
6617.791228,0,1,1
71.5,0,1,0
393.5,0,0,0
96.625,0,0,0
0,0,1,0
3283.715359,0,0,0
62.75,0,1,0
3934.201024,0,1,0
977.5333333,0,0,0
4373.847619,0,1,0
162.25,0,0,0
0,0,0,0
584.3083333,0,0,0
559,0,1,0
305,0,0,0
922.7083333,0,0,1
97.5,0,0,0
516.8333333,0,0,0
689.202381,0,0,0
1170.166667,0,0,0
3974.534501,0,1,0
10,0,0,1
1666.75,0,0,0
3891.214286,0,0,0
2161.388889,0,0,1
2006.834416,0,1,0
103.5208333,0,1,0
123.75,0,0,0
1252.561414,0,1,0
478.0333333,0,1,0
22,0,0,0
1740.052778,0,1,0
156.5,0,0,0
0,0,0,0
242.0833333,0,1,0
904.5666667,0,1,0
432.75,0,0,0
2714.958333,0,0,0
871.5,0,0,0
735.5151515,0,0,0
741.0555556,0,0,1
833.1666667,0,0,0
87,0,0,0
136.5,0,0,0
212.25,0,0,0
1870.791667,0,0,0
577.1666667,0,0,0
1954.754167,0,0,0
2359.375,0,0,1
1136.083333,0,0,1
686.5,0,1,0
1427.689394,0,0,1
2162.840879,0,1,0
5254.158333,0,0,0
108.4166667,0,0,0
1728.25,0,0,1
156.5,0,0,0
1813.250382,0,0,1
1998.25,0,1,0
396.1666667,0,0,0
576.3,0,0,0
1035.083333,0,0,0
808.0416667,0,1,0
552.3333333,0,0,0
0,0,0,0
491.75,0,0,0
901.2666667,0,1,0
158.75,0,0,0
1599.5,0,0,0
78.5,0,0,0
675.6666667,0,0,0
4590.431277,0,0,0
158.25,0,0,0
287.3333333,0,1,0
253.5833333,0,0,0
1768.980303,0,1,1
5602.593506,0,0,0
8336.039583,0,0,1
675.375,0,1,0
2627.756494,0,1,1
244.75,0,0,0
2702.390385,0,0,1
3069.077778,0,0,1
0,0,0,0
0,0,0,0
1073.31002,0,1,0
13379.36658,0,0,0
1124.888889,0,1,0
6001.171475,0,0,1
2504.870761,0,1,0
4722.568651,0,0,1
457.25,0,0,1
816.7761905,0,0,0
3279.238428,0,0,0
4123.956674,0,0,1
1995.416667,0,0,1
1242,0,0,0
2891.744571,0,1,0
937.7166667,0,0,0
983.1388889,0,0,0
650.8083333,0,1,1
99,0,1,0
1523.57803,0,0,0
729,0,1,0
673.0333333,0,0,0
190.7083333,0,1,0
277.0357143,0,1,0
1141.066667,0,0,0
1506.916667,0,0,0
1346.966667,0,0,1
60.5,0,0,0
771.875,0,0,0
558,0,0,0
7044.064508,0,0,1
709.3333333,0,0,0
726.0388889,0,0,1
12900.7676,0,0,1
1087.986111,0,0,0
188.4583333,0,0,0
4218.916667,0,0,0
5757.853961,0,0,0
402.8055556,0,0,1
2787.75,0,0,0
4815.701606,0,0,1
4766.021032,0,0,0
925.6666667,0,1,0
4716.572619,0,1,0
15,0,0,0
184,0,0,0
1245.57619,0,0,0
2451.058466,0,0,0
292.875,0,1,0
2296.25,0,0,0
38.35833333,0,0,0
476.8666667,0,1,0
435.3333333,0,0,0
597.625,0,0,1
1677.805952,0,0,0
1177.291667,0,0,0
980.5021994,0,0,1
0,0,0,0
1330.666667,0,0,0
1050.5,0,0,0
9119.885413,0,0,0
13,0,0,1
1053.952381,0,0,0
8150.556716,0,1,0
1385.666667,0,0,0
137,0,0,1
88,0,0,0
1046.666667,0,1,0
548.2833333,0,0,0
526.5,0,0,0
603.2565261,0,0,0
67.75,0,0,0
559.75,0,0,0
14213.63652,0,1,1
8,0,0,0
2807.164836,0,0,1
2623.916667,0,1,1
2112.101515,0,0,0
34.5,0,1,0
9770.812093,0,1,0
2754.117424,0,0,0
1682.25,0,0,0
1922.15,0,0,1
1293.083333,0,0,0
34,0,1,0
0,0,0,0
3275.87381,0,0,1
935,0,0,0
208.9,0,1,0
2668.725046,0,0,0
26,0,1,1
1543.75,0,0,0
352.5,0,0,0
544.8333333,0,1,0
64.75,0,0,0
289.5,0,0,0
0,0,0,0
285.5,0,0,1
8555.765985,0,0,1
76.75,0,0,1
2762.408333,0,0,0
430.6071429,0,0,0
851.1666667,0,0,0
205.7,0,0,1
0,0,0,0
1092.333333,0,0,0
754.3194444,0,0,0
1806.166667,0,1,0
674.9583333,0,0,0
866.7071429,0,1,0
72.25,0,1,0
737.1666667,0,0,0
637.4285714,0,0,0
586.375,0,0,0
934.15,0,0,0
5256.472341,0,0,1
411.9375,0,1,0
318.5,0,0,0
0,0,0,0
6740.557143,0,0,1
1277.75,0,0,1
304.5416667,0,0,0
1125.875,0,0,0
2128.730927,0,0,1
1391.733333,0,0,0
64.25,0,0,0
113.25,0,0,0
691.252381,0,0,0
274.5,0,0,0
13265.35595,0,0,1
2846.833333,0,0,0
7569.182143,0,0,1
3436.975,0,0,1
1957.5,0,0,1
942.3958333,0,0,0
1133.333333,0,1,0
7434.743073,0,0,0
8981.580128,0,0,0
2875.615909,0,0,1
2270.908333,0,0,0
710.25,0,0,0
293.725,0,0,0
678.25,0,0,0
1636.466667,0,0,0
99.75,0,1,0
301.6666667,0,0,0
2354.958333,0,1,0
183.7083333,0,0,0
4876.007712,0,0,0
1598.25,0,0,0
385,0,1,0
180.1470588,0,0,0
2744.541071,0,1,0
18504.12621,0,1,1
486.6666667,0,0,0
54,0,1,0
1978.14881,0,0,0
421,0,0,0
1430.854167,0,1,0
2611.651923,0,0,0
161.6666667,0,0,0
357.5555556,0,0,0
2440.473611,0,1,0
348.4333333,0,0,1
3752.66697,0,0,0
41.66666667,0,0,0
1925.979167,0,0,0
263.25,0,1,0
917.25,0,1,1
653.125,0,0,0
3284.5,0,0,0
408,0,0,0
0,0,0,0
1731.5,0,0,1
6793.383281,0,0,1
4377.708157,0,0,1
0,0,1,0
289.625,0,1,0
135.875,0,1,0
1678.333333,0,0,0
418.3333333,0,0,0
283.7916667,0,1,0
4156.9,0,1,0
297.125,0,0,0
562.25,0,0,1
14129.8808,0,1,1
4868,0,0,1
1195.583333,0,0,1
118.75,0,0,0
1048.107143,0,0,1
349.375,0,0,0
190,0,0,0
2822.172118,0,0,0
96,0,0,0
112,0,0,0
2528.287431,0,0,0
677.8833333,0,1,0
3959.145344,0,0,1
4307.409559,0,0,1
1960.475,0,0,1
1789.954762,0,0,0
2284.488095,0,0,0
6481.483333,0,0,0
74.5,0,0,0
1051.166667,0,1,1
1966.092332,0,0,1
127.5,0,0,0
5160.451362,0,0,0
651.0666667,0,0,0
565.4166667,0,0,0
77,0,0,0
1250.125,0,0,0
572.9761905,0,0,0
2555.994444,0,0,0
113.6666667,0,0,0
706.05,0,1,0
4737.087716,0,0,1
25.75,0,0,0
8205.68794,0,0,1
1933.244444,0,0,0
886.4791667,0,0,1
1000.8,0,0,0
729.7916667,0,0,1
335,0,0,0
96,0,0,0
96.25,0,0,0
386.75,0,0,0
1788.370821,0,1,1
251.2916667,0,1,0
656.7681818,0,1,0
968.6444444,0,1,0
159,0,0,0
2455.147619,0,0,0
203,0,0,0
1524.962997,0,0,1
341.25,0,0,0
8130.964914,0,0,1
5276.227193,0,1,0
381.3583333,0,0,0
23,0,0,0
3497.214286,0,0,0
2065.838165,0,0,0
1441.910588,0,0,0
2330.727381,0,0,0
2910.632251,0,0,1
1626,0,0,0
2719.734091,0,0,0
2170.286706,0,1,1
837.25,0,0,0
2038.772727,0,1,0
1494.25,0,0,0
249,0,0,0
316.25,0,0,0
243.1666667,0,0,0
1469.666667,0,1,0
7793.158685,0,0,1
416.5,0,1,0
1130.92619,0,0,0
371.5,0,0,0
2587.766667,0,0,1
125,0,0,0
39.33333333,0,0,0
1405.327056,0,0,1
612,0,1,0
183,0,0,0
1032.75,0,1,0
87.5,0,1,0
1279.089286,0,0,1
0,0,0,1
53.375,0,1,0
1028.533333,0,0,0
976,0,0,0
760.875,0,1,0
1760.613095,0,0,1
284.5,0,0,1
3312.879422,0,0,1
348.25,0,0,0
921.6,0,0,1
83.5,0,0,0
244.25,0,0,0
151.4166667,0,0,0
553.3333333,0,0,0
612.5,0,0,0
109.5,0,0,0
5389.883333,0,0,0
625.3,0,0,0
3094.366667,0,0,1
630.75,0,1,0
276.1666667,0,0,0
1316.434982,0,0,0
2719.654762,0,0,0
744.1666667,0,0,0
163,0,0,0
200.9333333,0,0,0
3616.008121,0,0,0
696.225,0,0,0
275.1666667,0,0,0
2984.130952,0,0,0
4424.916667,0,0,1
168.9,0,0,0
250.0357143,0,0,0
1352.133333,0,1,1
0,0,0,0
169.375,0,0,0
1183.05,0,0,0
158.25,0,1,0
513.3333333,0,0,0
2032.599702,0,0,0
0,0,0,0
464.6583333,0,1,0
1238.586029,0,0,0
0,0,0,0
3621.066667,0,0,1
1836.775,0,0,0
23,0,0,0
898.7583333,0,0,1
11945.62954,0,0,1
824.2291667,0,0,1
451.7142857,0,0,0
636.5833333,0,0,0
830.1041667,0,0,0
249.5,0,0,0
2689.291667,0,0,0
2167.126924,0,1,1
943.5,0,0,0
62.5,0,0,0
5505.401209,0,0,1
407.5,0,0,0
363.25,0,0,0
610.1916667,0,0,0
1357.833333,0,1,1
97,0,0,1
133.5,0,0,0
336.5833333,0,0,0
8618.031872,0,0,0
281.7380952,0,0,1
0,0,1,0
308.5,0,1,0
1289,0,0,0
409.5,0,0,0
2348.8125,0,0,0
0,0,0,0
687.5,0,0,0
0,0,0,0
628.5833333,0,0,1
1996.565909,0,0,0
2476.154789,0,0,1
211.4166667,0,1,0
2930.722222,0,1,1
268,0,0,1
4316.833333,0,0,1
2710.381731,0,0,1
2904.922294,0,1,0
427.75,0,0,0
988.0625,0,0,1
428.5,0,0,1
2999.716667,0,0,0
1328.5,0,0,0
691.3572797,0,0,0
912.4348485,0,1,0
780.5833333,0,0,1
1931.512121,0,0,0
2334.916667,0,0,0
754.3,0,0,0
167.8333333,0,0,0
1291.35119,0,1,0
335.25,0,0,1
783.375,0,0,1
1095.658333,0,1,1
71.5,0,0,0
187.9166667,0,0,0
1258.791667,0,0,0
71.5,0,0,0
2351.834722,0,1,0
605.5,0,0,0
5767.465043,0,0,0
1726.75,0,0,0
2464.294444,0,0,0
1284.569048,0,1,1
1787.395833,0,0,0
1139.638889,0,0,0
814.1547619,0,0,1
2508.413853,0,0,1
2086.666667,0,0,0
7,0,0,0
124.9583333,0,0,0
902.0833333,0,0,1
1299.5,0,0,0
343.25,0,0,0
445,0,0,0
660.8039683,0,1,0
189,0,0,0
46.25,0,0,0
1407.446429,0,0,0
428,0,1,1
208,0,0,0
1604.791667,0,1,0
877.6666667,0,1,0
1030,0,0,0
2076.75,0,0,0
17,0,0,0
602,0,0,0
1118.987027,0,1,0
221.25,0,0,0
0,0,0,0
28.33333333,0,0,0
3679.128882,0,0,0
0,0,0,0
242.75,0,1,0
26,0,0,0
1643.958333,0,0,0
2834.697619,0,0,0
0,0,0,0
946.3636364,0,1,0
1760.6,0,0,1
0,0,0,0
677,0,0,0
84,0,0,0
1380.166667,0,1,0
381.2142857,0,0,0
58.5,0,0,0
1784.516667,0,0,0
5189.960659,0,0,1
247,0,0,0
532.75,0,1,0
228,0,1,0
728.9791667,0,0,0
1383.375,0,0,0
513.25,0,0,1
3247.433333,0,0,0
1017.5,0,0,0
2553.625,0,0,0
108.25,0,1,0
144.5,0,0,0
142.75,0,0,0
214.75,0,0,0
585.3916667,0,0,1
733.25,0,1,0
121.5,0,0,0
2162.657393,0,0,0
20,0,0,0
11250.48672,0,0,1
159.5,0,0,0
86,0,0,0
862.7916667,0,0,0
3441.439286,0,0,0
4894.851299,0,1,1
1538.950794,0,0,0
242.9166667,0,1,0
202.25,0,0,0
71.16666667,0,0,1
3074.852778,0,1,0
263.175,0,0,0
